Data,Canal de atendimento,Denúncia emergencial,Denunciante,Cenário da violação,Município,Frequência,Início das violações,Vítimas,Relação vítima-suspeito,Orientação sexual da vítima,Faixa etária da vítima,Raça\Cor da vítima,Faixa etária do suspeito,Suspeito preso,Raça\Cor do suspeito,Ano,Mês,Dia
2023-01-06 18:03:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,355030 | SÃO PAULO,NÃO SABE INFORMAR,NÃO SABE INFORMAR,1.0,EX-NAMORADO(A),NÃO,45 A 49 ANOS,PRETA,35 A 39 ANOS,,,2023,1,6
2023-01-06 21:57:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,355030 | SÃO PAULO,OCASIONALMENTE,HÁ MAIS DE SEIS MESES,1.0,EX-NAMORADO(A),NÃO,45 A 49 ANOS,BRANCA,40 A 44 ANOS,NÃO,BRANCA,2023,1,6
2023-01-07 20:58:00,PORTAL,NÃO,TERCEIRO,CASA DO SUSPEITO,355030 | SÃO PAULO,DIARIAMENTE,NÃO SABE INFORMAR,1.0,NAMORADO(A),NÃO INFORMADO,45 A 49 ANOS,NÃO INFORMADO,55 A 59 ANOS,NÃO INFORMADO,BRANCA,2023,1,7
2023-01-09 09:53:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,LOCAL DE TRABALHO DA VÍTIMA,350950 | CAMPINAS,ÚNICA OCORRÊNCIA,NÃO SE APLICA,1.0,OUTROS,NÃO,45 A 49 ANOS,BRANCA,30 A 34 ANOS,NÃO INFORMADO,,2023,1,9
2023-01-09 11:17:00,WHATSAPP,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,352840 | MAIRINQUE,SEMANALMENTE,HÁ MAIS DE UM ANO,1.0,COMPANHEIRO(A),NÃO,45 A 49 ANOS,NÃO INFORMADO,50 A 54 ANOS,NÃO INFORMADO,PARDA,2023,1,9
2023-01-09 17:42:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE DEZ ANOS,1.0,DESCONHECIDO(A),NÃO,45 A 49 ANOS,BRANCA,,,NÃO INFORMADO,2023,1,9
2023-01-09 17:48:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,351880 | GUARULHOS,OCASIONALMENTE,HÁ MAIS DE UM ANO,1.0,VIZINHO(A),NÃO,45 A 49 ANOS,AMARELA,30 A 34 ANOS,NÃO INFORMADO,PARDA,2023,1,9
2023-01-09 17:48:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,351880 | GUARULHOS,OCASIONALMENTE,HÁ MAIS DE UM ANO,1.0,VIZINHO(A),NÃO,45 A 49 ANOS,AMARELA,25 A 29 ANOS,NÃO INFORMADO,PARDA,2023,1,9
2023-01-09 18:07:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,354850 | SANTOS,DIARIAMENTE,HÁ MAIS DE CINCO ANOS,2.0,ESPOSA(O),NÃO,45 A 49 ANOS,BRANCA,50 A 54 ANOS,PREVENTIVA,BRANCA,2023,1,9
2023-01-09 21:45:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,354990 | SÃO JOSÉ DOS CAMPOS,DIARIAMENTE,HÁ MAIS DE CINCO ANOS,1.0,VIZINHO(A),NÃO,45 A 49 ANOS,BRANCA,50 A 54 ANOS,NÃO,PARDA,2023,1,9
2023-01-10 08:52:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE CINCO ANOS,1.0,COMPANHEIRO(A),NÃO,45 A 49 ANOS,BRANCA,45 A 49 ANOS,NÃO,BRANCA,2023,1,10
2023-01-10 20:46:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355030 | SÃO PAULO,SEMANALMENTE,HÁ MAIS DE UM ANO,1.0,ESPOSA(O),NÃO,45 A 49 ANOS,BRANCA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,2023,1,10
2023-01-10 21:05:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DO SUSPEITO,354690 | SANTA LÚCIA,OCASIONALMENTE,NÃO SE APLICA,1.0,EX-COMPANHEIRO(A),NÃO,45 A 49 ANOS,BRANCA,45 A 49 ANOS,NÃO,PARDA,2023,1,10
2023-01-11 06:52:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355070 | SÃO SEBASTIÃO,DIARIAMENTE,HÁ MAIS DE CINCO ANOS,1.0,COMPANHEIRO(A),NÃO,45 A 49 ANOS,BRANCA,40 A 44 ANOS,NÃO,PARDA,2023,1,11
2023-01-12 10:23:00,APLICATIVO,NÃO,TERCEIRO,LOCAL DE TRABALHO DO AGRESSOR,350650 | BIRIGUI,ÚNICA OCORRÊNCIA,NÃO SE APLICA,2.0,OUTROS,NÃO,45 A 49 ANOS,NÃO INFORMADO,45 A 49 ANOS,NÃO,NÃO INFORMADO,2023,1,12
2023-01-12 13:23:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,355030 | SÃO PAULO,ÚNICA OCORRÊNCIA,NÃO SE APLICA,1.0,IRMÃO(Ã),NÃO,45 A 49 ANOS,AMARELA,45 A 49 ANOS,NÃO,AMARELA,2023,1,12
2023-01-12 15:50:00,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,355560 | UCHOA,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,FILHO(A),NÃO,45 A 49 ANOS,BRANCA,20 A 24 ANOS,NÃO,PARDA,2023,1,12
2023-01-13 08:43:00,WEBCHAT,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,354870 | SÃO BERNARDO DO CAMPO,MENSALMENTE,HÁ MAIS DE UM ANO,1.0,EX-ESPOSA(O),NÃO,45 A 49 ANOS,BRANCA,45 A 49 ANOS,NÃO,BRANCA,2023,1,13
2023-01-13 10:01:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DO SUSPEITO,355030 | SÃO PAULO,OCASIONALMENTE,HÁ MAIS DE UM ANO,1.0,EX-COMPANHEIRO(A),NÃO,45 A 49 ANOS,BRANCA,50 A 54 ANOS,NÃO,PARDA,2023,1,13
2023-01-13 10:15:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355220 | SOROCABA,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,ESPOSA(O),NÃO,45 A 49 ANOS,BRANCA,60 A 64 ANOS,NÃO,PARDA,2023,1,13
2023-01-13 11:19:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,352900 | MARÍLIA,DIARIAMENTE,HÁ MAIS DE DEZ ANOS,1.0,ESPOSA(O),NÃO,45 A 49 ANOS,BRANCA,45 A 49 ANOS,NÃO,BRANCA,2023,1,13
2023-01-13 12:52:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,350600 | BAURU,SEMANALMENTE,HÁ UM MÊS,1.0,EX-NAMORADO(A),NÃO,45 A 49 ANOS,BRANCA,50 A 54 ANOS,NÃO,PARDA,2023,1,13
2023-01-13 13:05:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,350600 | BAURU,SEMANALMENTE,HÁ UM MÊS,1.0,EX-NAMORADO(A),NÃO,45 A 49 ANOS,BRANCA,50 A 54 ANOS,NÃO,PARDA,2023,1,13
2023-01-02 15:15:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,350760 | BRAGANÇA PAULISTA,DIARIAMENTE,HÁ UM MÊS,1.0,COMPANHEIRO(A),NÃO,45 A 49 ANOS,PARDA,35 A 39 ANOS,NÃO,BRANCA,2023,1,2
2023-01-02 20:09:00,TELEFÔNICO,NÃO,TERCEIRO,CASA DO SUSPEITO,355030 | SÃO PAULO,ÚNICA OCORRÊNCIA,NÃO SE APLICA,1.0,PESSOA COM QUEM MANTÉM/MANTEVE CONVIVÊNCIA FAMILIAR,NÃO,45 A 49 ANOS,PARDA,35 A 39 ANOS,NÃO,PARDA,2023,1,2
2023-01-03 21:11:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,EX-COMPANHEIRO(A),NÃO,45 A 49 ANOS,PARDA,17 ANOS,NÃO,PARDA,2023,1,3
2023-01-03 21:11:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,EX-COMPANHEIRO(A),NÃO,45 A 49 ANOS,PARDA,55 A 59 ANOS,NÃO,BRANCA,2023,1,3
2023-01-03 22:55:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355660 | VERA CRUZ,OCASIONALMENTE,HÁ MAIS DE UM ANO,1.0,ESPOSA(O),NÃO,45 A 49 ANOS,PARDA,50 A 54 ANOS,NÃO INFORMADO,PARDA,2023,1,3
2023-01-04 22:51:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE DEZ ANOS,1.0,COMPANHEIRO(A),NÃO,45 A 49 ANOS,PARDA,45 A 49 ANOS,PENA (RECLUSÃO),PRETA,2023,1,4
2023-01-13 18:47:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,354330 | RIBEIRÃO PIRES,OCASIONALMENTE,HÁ MAIS DE CINCO ANOS,1.0,OUTROS,NÃO,45 A 49 ANOS,PRETA,NÃO INFORMADO,NÃO,PARDA,2023,1,13
2023-01-05 10:49:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,354780 | SANTO ANDRÉ,OCASIONALMENTE,HÁ MAIS DE UM ANO,2.0,IRMÃO(Ã),NÃO,45 A 49 ANOS,PARDA,50 A 54 ANOS,NÃO,BRANCA,2023,1,5
2023-01-05 10:49:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,354780 | SANTO ANDRÉ,SEMANALMENTE,HÁ MAIS DE CINCO ANOS,2.0,EX-ESPOSA(O),NÃO,45 A 49 ANOS,PARDA,50 A 54 ANOS,NÃO,BRANCA,2023,1,5
2023-01-05 23:08:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,352590 | JUNDIAÍ,DIARIAMENTE,HÁ MAIS DE CINCO ANOS,1.0,EX-COMPANHEIRO(A),NÃO,45 A 49 ANOS,PARDA,40 A 44 ANOS,TEMPORÁRIA,BRANCA,2023,1,5
2023-01-06 11:12:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,351380 | DIADEMA,DIARIAMENTE,HÁ UMA SEMANA,1.0,VIZINHO(A),NÃO,45 A 49 ANOS,PARDA,60 A 64 ANOS,NÃO,PARDA,2023,1,6
2023-01-07 19:17:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,AMBIENTE VIRTUAL (NO ÂMBITO DA INTERNET),355030 | SÃO PAULO,SEMANALMENTE,HÁ MAIS DE UM ANO,1.0,OUTROS,NÃO,45 A 49 ANOS,PARDA,55 A 59 ANOS,NÃO,BRANCA,2023,1,7
2023-01-10 16:58:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,354340 | RIBEIRÃO PRETO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,TIO(A),NÃO,45 A 49 ANOS,PARDA,70 A 74 ANOS,NÃO,BRANCA,2023,1,10
2023-01-10 16:58:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,354340 | RIBEIRÃO PRETO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,TIO(A),NÃO,45 A 49 ANOS,PARDA,65 A 69 ANOS,NÃO,PARDA,2023,1,10
2023-01-10 16:58:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,354340 | RIBEIRÃO PRETO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,TIO(A),NÃO,45 A 49 ANOS,PARDA,65 A 69 ANOS,NÃO,PARDA,2023,1,10
2023-01-10 16:58:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,354340 | RIBEIRÃO PRETO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,TIO(A),NÃO,45 A 49 ANOS,PARDA,70 A 74 ANOS,NÃO,BRANCA,2023,1,10
2023-01-10 16:59:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,354340 | RIBEIRÃO PRETO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,TIO(A),NÃO,45 A 49 ANOS,PARDA,65 A 69 ANOS,NÃO,PARDA,2023,1,10
2023-01-10 16:59:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,354340 | RIBEIRÃO PRETO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,TIO(A),NÃO,45 A 49 ANOS,PARDA,70 A 74 ANOS,NÃO,BRANCA,2023,1,10
2023-01-14 20:42:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,AMBIENTE VIRTUAL (NO ÂMBITO DA INTERNET),351570 | FERRAZ DE VASCONCELOS,OCASIONALMENTE,HÁ MAIS DE CINCO ANOS,2.0,EX-ESPOSA(O),NÃO,45 A 49 ANOS,BRANCA,35 A 39 ANOS,FLAGRANTE,PARDA,2023,1,14
2023-01-10 17:01:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,354340 | RIBEIRÃO PRETO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,TIO(A),NÃO,45 A 49 ANOS,PARDA,65 A 69 ANOS,NÃO,PARDA,2023,1,10
2023-01-10 17:01:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,354340 | RIBEIRÃO PRETO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,TIO(A),NÃO,45 A 49 ANOS,PARDA,70 A 74 ANOS,NÃO,BRANCA,2023,1,10
2023-01-12 15:35:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,351907 | HORTOLÂNDIA,DIARIAMENTE,HÁ MAIS DE SEIS MESES,1.0,ESPOSA(O),NÃO,45 A 49 ANOS,PARDA,60 A 64 ANOS,NÃO,PARDA,2023,1,12
2023-01-12 17:39:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,COMPANHEIRO(A),NÃO,45 A 49 ANOS,PARDA,50 A 54 ANOS,NÃO INFORMADO,BRANCA,2023,1,12
2023-01-15 09:33:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,LOCAL DE TRABALHO DO AGRESSOR,354340 | RIBEIRÃO PRETO,OCASIONALMENTE,HÁ MAIS DE SEIS MESES,1.0,OUTROS,NÃO,45 A 49 ANOS,PARDA,40 A 44 ANOS,NÃO INFORMADO,BRANCA,2023,1,15
2023-01-15 10:13:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,352040 | ILHABELA,DIARIAMENTE,HÁ MAIS DE CINCO ANOS,1.0,ESPOSA(O),NÃO,45 A 49 ANOS,PRETA,50 A 54 ANOS,NÃO,PRETA,2023,1,15
2023-01-16 18:37:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,353710 | PEDREIRA,DIARIAMENTE,NÃO SABE INFORMAR,1.0,CUIDADOR(A),NÃO,45 A 49 ANOS,PARDA,50 A 54 ANOS,NÃO,BRANCA,2023,1,16
2023-01-16 18:39:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355030 | SÃO PAULO,NÃO SABE INFORMAR,HÁ MAIS DE DEZ ANOS,1.0,ESPOSA(O),NÃO,45 A 49 ANOS,PARDA,50 A 54 ANOS,NÃO,PRETA,2023,1,16
2023-01-18 17:08:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,354340 | RIBEIRÃO PRETO,DIARIAMENTE,HÁ MAIS DE UM ANO,2.0,IRMÃO(Ã),HOMOSSEXUAL.LÉSBICA,45 A 49 ANOS,PARDA,35 A 39 ANOS,NÃO,,2023,1,18
2023-01-19 08:30:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,350320 | ARARAQUARA,OCASIONALMENTE,HÁ MAIS DE SEIS MESES,2.0,VIZINHO(A),NÃO,45 A 49 ANOS,PARDA,30 A 34 ANOS,NÃO,BRANCA,2023,1,19
2023-01-15 14:50:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,354020 | PONTAL,SEMANALMENTE,HÁ MAIS DE DEZ ANOS,1.0,COMPANHEIRO(A),NÃO,45 A 49 ANOS,BRANCA,30 A 34 ANOS,NÃO,PARDA,2023,1,15
2023-01-21 22:14:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,351060 | CARAPICUÍBA,OCASIONALMENTE,HÁ MAIS DE UM ANO,1.0,EX-ESPOSA(O),NÃO,45 A 49 ANOS,PARDA,45 A 49 ANOS,FLAGRANTE,PARDA,2023,1,21
2023-01-22 07:47:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,351620 | FRANCA,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,PAI,NÃO,45 A 49 ANOS,PARDA,75 A 79 ANOS,NÃO,BRANCA,2023,1,22
2023-01-22 11:23:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,AMBIENTE DE LAZER/ESPORTE/ENTRETENIMENTO,355030 | SÃO PAULO,ÚNICA OCORRÊNCIA,NÃO SE APLICA,1.0,OUTROS,NÃO,45 A 49 ANOS,PARDA,55 A 59 ANOS,NÃO INFORMADO,,2023,1,22
2023-01-24 11:46:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,354100 | PRAIA GRANDE,DIARIAMENTE,HÁ MAIS DE CINCO ANOS,1.0,COMPANHEIRO(A),NÃO,45 A 49 ANOS,PARDA,35 A 39 ANOS,PENA (RECLUSÃO),,2023,1,24
2023-01-24 20:16:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,351907 | HORTOLÂNDIA,OCASIONALMENTE,HÁ MAIS DE DEZ ANOS,1.0,EX-ESPOSA(O),NÃO,45 A 49 ANOS,PARDA,45 A 49 ANOS,NÃO,PARDA,2023,1,24
2023-01-25 08:35:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,355030 | SÃO PAULO,SEMANALMENTE,HÁ MAIS DE SEIS MESES,1.0,EX-ESPOSA(O),NÃO,45 A 49 ANOS,PARDA,55 A 59 ANOS,FLAGRANTE,PARDA,2023,1,25
2023-01-25 10:26:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,TERCEIRO,CASA DA VÍTIMA,355100 | SÃO VICENTE,DIARIAMENTE,HÁ MAIS DE DEZ ANOS,1.0,EX-COMPANHEIRO(A),NÃO,45 A 49 ANOS,PARDA,45 A 49 ANOS,NÃO,PARDA,2023,1,25
2023-01-25 20:37:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,351535 | EUCLIDES DA CUNHA PAULISTA,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,VIZINHO(A),NÃO,45 A 49 ANOS,PARDA,NÃO INFORMADO,NÃO INFORMADO,PARDA,2023,1,25
2023-01-26 12:59:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,355030 | SÃO PAULO,OCASIONALMENTE,HÁ MAIS DE CINCO ANOS,1.0,FILHO(A),NÃO,45 A 49 ANOS,PARDA,30 A 34 ANOS,FLAGRANTE,PARDA,2023,1,26
2023-01-26 17:09:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,AMBIENTE VIRTUAL (NO ÂMBITO DA INTERNET),355030 | SÃO PAULO,OCASIONALMENTE,HÁ UMA SEMANA,1.0,EX-COMPANHEIRO(A),NÃO,45 A 49 ANOS,PARDA,35 A 39 ANOS,NÃO,PRETA,2023,1,26
2023-01-27 11:57:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,354990 | SÃO JOSÉ DOS CAMPOS,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,IRMÃO(Ã),NÃO,45 A 49 ANOS,PARDA,NÃO INFORMADO,NÃO INFORMADO,PARDA,2023,1,27
2023-01-16 14:54:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE SEIS MESES,1.0,ESPOSA(O),NÃO,45 A 49 ANOS,BRANCA,50 A 54 ANOS,NÃO,BRANCA,2023,1,16
2023-01-27 17:51:00,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,355400 | TATUÍ,OCASIONALMENTE,HÁ UM MÊS,1.0,COMPANHEIRO(A),NÃO INFORMADO,45 A 49 ANOS,PARDA,45 A 49 ANOS,NÃO INFORMADO,,2023,1,27
2023-01-27 22:25:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,355030 | SÃO PAULO,OCASIONALMENTE,HÁ UMA SEMANA,1.0,EX-COMPANHEIRO(A),NÃO,45 A 49 ANOS,PARDA,45 A 49 ANOS,NÃO INFORMADO,PARDA,2023,1,27
2023-01-29 18:53:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,ESTABELECIMENTO DE SAÚDE,354425 | ROSANA,DIARIAMENTE,HÁ UMA SEMANA,1.0,IRMÃO(Ã),NÃO,45 A 49 ANOS,PARDA,60 A 64 ANOS,NÃO,BRANCA,2023,1,29
2023-01-17 09:31:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,353930 | PIRASSUNUNGA,ÚNICA OCORRÊNCIA,NÃO SE APLICA,1.0,EX-COMPANHEIRO(A),NÃO,45 A 49 ANOS,BRANCA,20 A 24 ANOS,NÃO,BRANCA,2023,1,17
2023-01-30 17:48:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,352690 | LIMEIRA,,,1.0,ESPOSA(O),NÃO,45 A 49 ANOS,PARDA,40 A 44 ANOS,NÃO,PARDA,2023,1,30
2023-01-30 18:07:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,A PRÓPRIA VÍTIMA,CASA DO SUSPEITO,355630 | VALPARAÍSO,DIARIAMENTE,HÁ MAIS DE CINCO ANOS,2.0,FILHO(A),NÃO,45 A 49 ANOS,PARDA,25 A 29 ANOS,NÃO,PARDA,2023,1,30
2023-01-31 15:35:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DO SUSPEITO,354340 | RIBEIRÃO PRETO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,ESPOSA(O),NÃO,45 A 49 ANOS,PARDA,45 A 49 ANOS,NÃO,BRANCA,2023,1,31
2023-01-31 16:14:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355620 | VALINHOS,DIARIAMENTE,HÁ MAIS DE DEZ ANOS,1.0,COMPANHEIRO(A),NÃO,45 A 49 ANOS,PARDA,55 A 59 ANOS,NÃO,BRANCA,2023,1,31
2023-01-31 23:57:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,2.0,PRIMO(A),NÃO,45 A 49 ANOS,PARDA,40 A 44 ANOS,,BRANCA,2023,1,31
2023-02-01 15:18:00,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,351060 | CARAPICUÍBA,DIARIAMENTE,HÁ MAIS DE UM ANO,2.0,IRMÃO(Ã),NÃO,45 A 49 ANOS,PARDA,40 A 44 ANOS,NÃO,PARDA,2023,2,1
2023-01-17 18:52:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,354850 | SANTOS,DIARIAMENTE,HÁ MAIS DE DEZ ANOS,1.0,FILHO(A),NÃO,45 A 49 ANOS,BRANCA,25 A 29 ANOS,FLAGRANTE,BRANCA,2023,1,17
2023-02-01 15:18:00,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,351060 | CARAPICUÍBA,DIARIAMENTE,HÁ MAIS DE UM ANO,2.0,IRMÃO(Ã),NÃO,45 A 49 ANOS,PARDA,50 A 54 ANOS,NÃO,PARDA,2023,2,1
2023-02-04 08:43:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355240 | SUMARÉ,SEMANALMENTE,HÁ MAIS DE UM ANO,1.0,EX-COMPANHEIRO(A),NÃO,45 A 49 ANOS,PARDA,45 A 49 ANOS,NÃO INFORMADO,BRANCA,2023,2,4
2023-02-04 14:11:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE DEZ ANOS,1.0,COMPANHEIRO(A),NÃO,45 A 49 ANOS,PARDA,35 A 39 ANOS,NÃO,PRETA,2023,2,4
